video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_name,shape_id,shape_name,points,frames,video_annotation_id
136669,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[782.83,658.45]]",[344.736994],102099
136670,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[971.73,532.69]]",[349.118076],102100
136671,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1113.19,444.7]]",[351.249682],102101
136673,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[918.18,688.62]]",[357.99352],102103
136674,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1003.04,1009.86]]",[359.970513],102104
136675,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[419.06,867.36]]",[367.732284],102105
136676,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[307.68,400.08]]",[373.604141],102106
136677,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1465.22,667.15]]",[382.660166],102107
136678,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[646.99,712.24],[771.75,874.44]]","[383.900319,387.2441]",102108
136679,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[937.95,482.2]]",[392.584023],102109
136680,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1214.03,504.61]]",[391.950329],102110
136681,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1603.21,198.34]]",[393.877689],102111
136682,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1103.01,738.11]]",[397.870331],102112
136683,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[749.31,802.37]]",[400.220859],102113
136684,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[898.2,768.15]]",[404.756523],102114
136685,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1103.76,486.8]]",[411.337075],102115
136686,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1186.23,588.69]]",[416.199456],102116
136687,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1175.55,589.42]]",[420.830553],102117
136688,149138,Bioturbated,"Physical > Bedforms > Bioturbated",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[956.34,435.44]]",[421.303871],102118
136689,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1038.37,467.18]]",[424.263764],102119
136690,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[782.56,522.28]]",[432.389856],102120
136691,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1132.88,626.87]]",[441.213485],102121
136692,149138,Bioturbated,"Physical > Bedforms > Bioturbated",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[792.73,488.98]]",[441.213485],102122
136693,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1038.21,551.91]]",[451.069827],102123
136694,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[872.9,619.54]]",[461.659078],102124
136695,149138,Bioturbated,"Physical > Bedforms > Bioturbated",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[969.51,507.17]]",[470.836804],102125
136696,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[989.78,513.33]]",[476.901948],102126
136697,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[713.39,735.42]]",[488.832402],102127
136698,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[929.9,661.08]]",[499.485061],102128
136699,149138,Bioturbated,"Physical > Bedforms > Bioturbated",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1099.7,462.61]]",[511.159676],102129
136700,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[951.45,440.95]]",[512.840963],102130
136701,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1032.55,389.96]]",[524.912035],102131
136702,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1060.3,369.29]]",[538.992174],102132
136703,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1262.14,648.62]]",[551.770195],102133
136704,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1096.68,513.13]]",[560.626333],102134
136705,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1232.97,210.34]]",[563.198849],102135
136706,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1311.37,856.35]]",[565.708539],102136
136707,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[847.94,761.79]]",[568.500215],102137
136708,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[854.24,707.15]]",[571.870532],102138
136709,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[1052.37,436.39]]",[585.959192],102139
136710,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,1874,0001_GB,1,Point,"[[987.39,492.6]]",[600],102140
